inspection_id,license_id,application_number,inspection_type,scheduled_date,inspection_result,assigned_team,remarks
dd55bbf3-e875-44db-a159-3c687506a0be,b4257803-4b4c-4bec-b81e-d1f99d2c9079,PMC-SBD-2026-000171,site_visit,2026-02-11,satisfactory,health_section,Signage dimensions and road setback to be verified. Marked under review by licensing officer. Ward context: Aundh Baner.
a3ae7add-415f-4858-8b90-12290981156a,51794dff-e2ae-48d4-9642-3b335347b375,BMC-STO-2026-000172,site_visit,2026-01-14,conditional,ward_engineering,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: M/E Ward.
8d02c7e4-b36c-4bfa-8625-4f217ea03e7e,fc4425bf-e9bf-45d4-a2fd-971ebedc11af,BMC-OCC-2026-000173,desk_review,2026-01-16,pending,license_inspection,Occupancy workflow depends on completion and inspection evidence. Returned or rejected after scrutiny due to deficiency. Ward context: A Ward.
307dfe5c-7ede-455e-b082-ebe6d460e5c1,5d7ec6f0-8c4e-49b6-a0d4-5c2b0e4f24e0,PMC-TRD-2026-000175,site_visit,2026-03-17,satisfactory,license_inspection,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: Sinhagad Road.
ee4bf00c-d6e8-4dd2-b847-4fc0aa400e27,4591f955-3b64-404c-b33e-33c867b2905a,BMC-EST-2026-000176,desk_review,2026-02-02,conditional,health_section,Estate and title review required before disposal. Approved after review and document check. Ward context: H/W Ward.
ecf5f7e0-702f-4a9e-ade4-3578c3b219aa,9591f8dc-a32d-4352-891f-cce5696afe7b,PMC-SBD-2026-000177,joint_inspection,2026-03-11,satisfactory,ward_engineering,Signage dimensions and road setback to be verified. Approved after review and document check. Ward context: Wanowrie Ramtekdi.
8bd78053-c965-42c4-81d7-0c865f7bf644,6f90004a-cedb-4aa1-91bc-619a08308fac,BMC-FIR-2026-000178,joint_inspection,2026-01-17,satisfactory,license_inspection,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: K/E Ward.
c369a83c-81ac-4d1c-ad6c-aa9bfead0a56,56395686-9918-4ed8-a701-0a755dbfd5a4,PMC-FIR-2026-000179,site_visit,2025-12-16,satisfactory,fire_referral_cell,Fire compliance referral generated for joint review. Draft saved by desk operator. Ward context: Sinhagad Road.
9faeff9c-f28f-4d4c-ab3f-546956695f2e,07f11101-d688-4cba-8f59-19c975d52b4b,BMC-TRD-2026-000180,joint_inspection,2025-11-21,conditional,license_inspection,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: G/S Ward.
e8aa2bb9-6b60-4c03-81cd-97932b81fb37,79b6d2f6-2728-4515-ba05-0dedaf1d0082,PMC-BPA-2026-000181,joint_inspection,2026-03-24,conditional,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Sinhagad Road.
5a16ef42-f2fc-48b0-b289-1a518eeb6b39,9b5448a8-35cf-4370-a19a-2d4a7119a13e,BMC-HLT-2026-000183,desk_review,2026-01-30,satisfactory,fire_referral_cell,Health clearance routed for departmental review. Submitted to ward workflow queue. Ward context: P/N Ward.
a9156538-b4f4-4249-836a-bf1d7c7b8f26,0e48161e-3209-4ffe-b5b3-6b70b2d3ee7b,PMC-STO-2026-000184,site_visit,2026-03-29,pending,health_section,Storage and safety conditions to be confirmed on site. Approved after review and document check. Ward context: Dhankawadi Sahakarnagar.
3658d045-f490-432d-91df-f766ed0849f1,ec02f264-0752-4920-ade7-488d4b07ccb5,PMC-TRD-2026-000186,desk_review,2025-12-12,deficient,health_section,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Dhankawadi Sahakarnagar.
c13952b8-f8fa-4da7-ae8f-3c0a064b21f3,c51bc426-1c52-488f-80a0-e5769a89b6b9,PMC-TRD-2026-000187,desk_review,2026-01-18,pending,fire_referral_cell,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: Nagar Road Vadgaon Sheri.
b05120c3-db1b-4f56-bd4c-d3093e37f830,6e1368ee-427f-4d1b-a1ef-d4f3c49ccc9f,BMC-OCC-2026-000190,site_visit,2026-01-04,satisfactory,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Draft saved by desk operator. Ward context: K/W Ward.
5caa4f7a-b349-49ce-af91-44f59a5d4ff8,a712d16b-8de9-43ec-9780-df145f180453,BMC-OCC-2026-000191,site_visit,2026-03-18,conditional,health_section,Occupancy workflow depends on completion and inspection evidence. Draft saved by desk operator. Ward context: H/W Ward.
b33af9aa-9c36-42be-9524-147e68e5841a,30c7e30a-86f4-4192-8768-e01704e3d99a,PMC-HLT-2026-000192,site_visit,2025-12-27,conditional,license_inspection,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: Hadapsar Mundhwa.
fd8cf66d-f4e1-42cc-a29e-3cbc5c73c95d,6cd63c7a-a2c4-407d-a17e-c95d3c3af711,BMC-STO-2026-000197,site_visit,2025-11-17,pending,ward_engineering,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: M/W Ward.
7e3d856d-bb4f-4ba6-aa46-56eb018e6187,f94ede41-48d1-403e-9dcc-a68b84721ca7,PMC-TRD-2026-000199,joint_inspection,2025-12-24,satisfactory,fire_referral_cell,Trade activity verified against property use and frontage. Draft saved by desk operator. Ward context: Kothrud Bavdhan.
bfbd6cc8-2cd2-4ed5-bb2f-8e125b33fa0a,96aa1afb-b68b-4629-a16b-ea8ba9d90797,PMC-SBD-2026-000204,site_visit,2026-03-22,satisfactory,license_inspection,Signage dimensions and road setback to be verified. Marked under review by licensing officer. Ward context: Wanowrie Ramtekdi.
de868741-75e9-4289-9f98-5d9bc92054b4,b7358085-45a3-4d2d-a4fe-a31f5b2d318c,BMC-TRD-2026-000205,desk_review,2025-11-04,pending,health_section,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: G/N Ward.
66171c90-6818-4d0f-98ed-d13b9f71b55c,a58f5665-8894-4604-bc1c-d17ff0e42538,BMC-STO-2026-000208,desk_review,2025-12-16,conditional,fire_referral_cell,Storage and safety conditions to be confirmed on site. Returned or rejected after scrutiny due to deficiency. Ward context: K/E Ward.
f8eec95f-eddb-42d0-958d-e1aee8d38ca2,8fd53ec4-de18-411e-a9a0-1d716d13a25d,PMC-FIR-2026-000211,desk_review,2025-11-11,satisfactory,ward_engineering,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: Aundh Baner.
8deae4c3-bc86-4af6-91c1-132b72612052,e78eaaf1-0b32-45a9-a7cf-20f21ab160eb,PMC-OCC-2026-000214,joint_inspection,2026-02-11,deficient,license_inspection,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: Warje Karvenagar.
60e0e719-a0f2-4e71-b5db-d3fcaa40f7cc,a0aae9b0-21bc-48ac-9310-92c097350f92,PMC-HLT-2026-000215,joint_inspection,2026-03-17,pending,fire_referral_cell,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: Kothrud Bavdhan.
1719de4c-45af-4a64-ba27-7edc2eef5413,a8808f2b-1aa8-46e4-a580-8e5b9f5ad548,BMC-TRD-2026-000218,joint_inspection,2026-01-08,pending,ward_engineering,Trade activity verified against property use and frontage. Returned or rejected after scrutiny due to deficiency. Ward context: F/N Ward.
cfa1a7fd-5575-4de0-8bed-a4b69a6bfd14,2fab0919-2468-4fe3-b123-12530c004908,PMC-BPA-2026-000220,site_visit,2025-12-24,deficient,license_inspection,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Dhankawadi Sahakarnagar.
2fc056b2-41da-44b1-b5a0-6ff48fb2db20,00dafb3f-d1fe-415a-ac93-2a4faf6e4988,BMC-TRD-2026-000223,site_visit,2025-12-18,satisfactory,ward_engineering,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: S Ward.
af1beb8a-864b-4ab7-bf13-e24fd90e0ed0,889c2d42-8758-4c67-acfd-dffc3a382f98,PMC-HLT-2026-000224,desk_review,2026-02-11,conditional,ward_engineering,Health clearance routed for departmental review. Approved after review and document check. Ward context: Kasba Vishrambagwada.
5effe7b8-941b-478f-9e6d-bf578b94b611,ae505e97-d1d1-474d-9450-5277cbf75732,PMC-TRD-2026-000230,site_visit,2026-01-06,deficient,fire_referral_cell,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Sinhagad Road.
3438d08a-65ce-4efe-ac9a-18c58c2b588a,65204ccd-2089-4083-ae5b-b0fbc8ffb60d,BMC-TRD-2026-000231,desk_review,2026-01-04,satisfactory,health_section,Trade activity verified against property use and frontage. Returned or rejected after scrutiny due to deficiency. Ward context: D Ward.
bb851a12-6917-4dac-80d7-17fa940dff27,275dbcc8-982f-4f36-99b4-3ea5992c261e,PMC-STO-2026-000232,joint_inspection,2026-04-07,satisfactory,license_inspection,Storage and safety conditions to be confirmed on site. Approved after review and document check. Ward context: Nagar Road Vadgaon Sheri.
a6e9db2a-2157-4c93-9430-f9ad4beeae29,052c658b-f30f-4cf4-9ae8-674322df97fb,BMC-TRD-2026-000234,desk_review,2025-11-17,pending,ward_engineering,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: H/E Ward.
4f2262ce-0d67-4a25-8e07-f403fb541fca,b5ee33f1-68a8-4961-b505-587dca596261,PMC-STO-2026-000236,desk_review,2025-12-05,pending,fire_referral_cell,Storage and safety conditions to be confirmed on site. Draft saved by desk operator. Ward context: Wanowrie Ramtekdi.
40edf450-dead-4a89-9617-41e58d5b7528,6c52c22b-a1af-4f16-a586-ca4adb351ae4,PMC-BPA-2026-000238,joint_inspection,2026-03-31,satisfactory,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Submitted to ward workflow queue. Ward context: Warje Karvenagar.
8f405edd-11f5-49f2-9a88-82b16d371d60,2c44544b-3229-46f1-ba4c-8ba21a3bc4dc,BMC-TRD-2026-000239,site_visit,2025-12-02,satisfactory,license_inspection,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: L Ward.
9cab36b3-941c-4aa5-8d98-7c944e97eb5e,7936be09-94cc-4e50-a9e9-bdaa9b41d0b2,PMC-SBD-2026-000241,desk_review,2025-12-26,pending,fire_referral_cell,Signage dimensions and road setback to be verified. Draft saved by desk operator. Ward context: Wanowrie Ramtekdi.
cf55b6cc-c031-40cb-a168-7a570b846364,58e3d1d8-3281-4a15-bc43-458328959c66,PMC-FIR-2026-000242,site_visit,2025-12-19,satisfactory,license_inspection,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: Bibwewadi.
2e747ecf-9aa1-4373-9951-ca2a846ac70f,219adfdb-b0c9-488e-be0b-1739d5e40b3a,PMC-OCC-2026-000243,site_visit,2026-02-19,satisfactory,health_section,Occupancy workflow depends on completion and inspection evidence. Draft saved by desk operator. Ward context: Nagar Road Vadgaon Sheri.
49c6fb41-0c17-4797-a2b9-20a6b0c9a8d3,00901a7c-091d-491d-862d-fbdeeddfa375,PMC-BPA-2026-000244,joint_inspection,2026-02-22,satisfactory,health_section,Plan scrutiny linked to plot metadata and geotag. Returned or rejected after scrutiny due to deficiency. Ward context: Warje Karvenagar.
18fe5301-3ba4-4172-9397-9815264cb127,5c3c84f9-a0ea-4262-9470-50fe3ab3b369,BMC-SBD-2026-000245,desk_review,2025-12-11,satisfactory,health_section,Signage dimensions and road setback to be verified. Marked under review by licensing officer. Ward context: T Ward.
4a74aac2-0756-49c3-a8e9-9c54dc1b6852,51cb7994-5562-435f-9f57-c0bb6beed5ea,BMC-HLT-2026-000246,joint_inspection,2026-01-06,satisfactory,license_inspection,Health clearance routed for departmental review. Submitted to ward workflow queue. Ward context: S Ward.
6bc79a3f-6b16-4322-89ba-5ca4be2b770d,3068cba7-a79a-49e8-8a42-db672849247f,BMC-TRD-2026-000248,joint_inspection,2026-01-02,satisfactory,health_section,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: P/S Ward.
97f660c3-7212-4707-ba64-0a0049f6bed1,ae649f52-6171-418e-931a-93de684c00ec,BMC-TRD-2026-000249,desk_review,2026-01-27,satisfactory,health_section,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: H/E Ward.
43658d7e-daa2-4637-94ac-0431e48585d4,62729964-e4aa-46ef-92ad-535c2a8de087,BMC-BPA-2026-000250,joint_inspection,2026-03-05,satisfactory,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: R/C Ward.
17ebae8a-a789-45d6-99d9-ea7ef56fda3c,76d231ce-9ec9-4f4d-a298-051c3451b4b2,PMC-EST-2026-000251,site_visit,2025-12-24,satisfactory,fire_referral_cell,Estate and title review required before disposal. Approved after review and document check. Ward context: Shivajinagar Ghole Road.
77874869-4cf5-4738-9519-4d1e5d76d68f,55bf7065-2016-4014-9c9b-26a90973f78e,BMC-EST-2026-000252,desk_review,2025-11-25,conditional,ward_engineering,Estate and title review required before disposal. Approved after review and document check. Ward context: K/W Ward.
1f7f3c4f-b021-4d9b-8850-48c41d61734d,a516ca48-83e5-43ae-adc6-5e6452eb5541,BMC-OCC-2026-000253,site_visit,2026-03-28,pending,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Returned or rejected after scrutiny due to deficiency. Ward context: L Ward.
de61d714-1f38-4019-b76a-61735943a990,e74c6158-65d2-4ad7-998c-7e4f8e80603a,BMC-TRD-2026-000254,desk_review,2025-11-17,pending,fire_referral_cell,Trade activity verified against property use and frontage. Returned or rejected after scrutiny due to deficiency. Ward context: S Ward.
42d88b40-a241-472a-886a-d17d686d48bf,4545e1c4-d3c2-4112-8bb1-1b615b549c9a,BMC-HLT-2026-000258,site_visit,2026-02-11,satisfactory,license_inspection,Health clearance routed for departmental review. Approved after review and document check. Ward context: K/E Ward.
24498e6c-169a-4439-860f-bd5547e16c9d,39b5d172-e903-48b3-8868-39fe4fe7fb5a,PMC-SBD-2026-000259,site_visit,2026-01-11,pending,health_section,Signage dimensions and road setback to be verified. Approved after review and document check. Ward context: Sinhagad Road.
fffe247f-e38e-48ef-bff4-c0499edb6b9e,13866b18-7ad5-45b0-af93-a85ed71dd8c8,BMC-BPA-2026-000262,desk_review,2026-01-19,satisfactory,health_section,Plan scrutiny linked to plot metadata and geotag. Submitted to ward workflow queue. Ward context: F/S Ward.
e3d52535-fc2b-4505-b7a6-f0933ddacf35,b86ecf76-3fb2-4e6c-a104-4f977658806d,BMC-SBD-2026-000263,site_visit,2025-11-06,deficient,health_section,Signage dimensions and road setback to be verified. Submitted to ward workflow queue. Ward context: H/W Ward.
5530d604-ad9b-46b2-b760-39ef5dbeda67,21912fb8-b0e8-49cb-b311-9cb8154625ca,BMC-TRD-2026-000264,joint_inspection,2026-04-01,satisfactory,health_section,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: K/W Ward.
63d3d090-cf23-4a43-a12b-c5dbd418a176,cc47eff3-4408-428a-aae3-165078faf6cf,BMC-TRD-2026-000266,site_visit,2026-04-07,satisfactory,license_inspection,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: M/W Ward.
e88b6702-5441-45e8-a5cf-202bff4db1e4,b557e72b-487c-4f24-af49-65b1c6456341,BMC-TRD-2026-000267,joint_inspection,2026-03-11,conditional,license_inspection,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: P/N Ward.
ec5d4b4f-b07d-470e-8b80-7ebad0f470ea,141372ea-3fc2-4aa3-83af-5c2b46f0db83,PMC-FIR-2026-000270,site_visit,2025-12-14,satisfactory,license_inspection,Fire compliance referral generated for joint review. Approved after review and document check. Ward context: Kothrud Bavdhan.
4c3c520f-def5-4dd0-9fb0-e2286c01e44a,fab6d1e0-b4c8-4fd4-bdc6-d9e9d9f31cb7,BMC-BPA-2026-000271,site_visit,2025-11-27,satisfactory,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Submitted to ward workflow queue. Ward context: B Ward.
a938ee21-5e34-4eb2-84b2-7dcf3ad5ae19,202cb0d0-1289-495f-b49b-e5a156a3dc1b,BMC-TRD-2026-000272,desk_review,2025-11-19,deficient,fire_referral_cell,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: H/W Ward.
f5f5d9ad-26bf-49a7-a85f-9624b9e8b4f8,03b96c6d-ef26-4ea7-b9c7-deb3afe4cf93,BMC-BPA-2026-000273,joint_inspection,2026-04-14,satisfactory,license_inspection,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: L Ward.
606a033c-1934-4246-a079-2bcae70559cc,be7d17f3-e82d-4c12-b503-b193c300f4e4,BMC-HLT-2026-000274,site_visit,2026-01-01,conditional,health_section,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: P/N Ward.
c910cc06-e9b1-4c56-a416-c87a4c022090,d8c57415-9f71-4049-8e34-497b50dc75a6,BMC-OCC-2026-000276,joint_inspection,2026-03-22,deficient,fire_referral_cell,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: N Ward.
2a68285a-e118-4904-b908-4a59a8c27e19,1feb85fb-f7ba-449e-8b10-3099139b50da,PMC-OCC-2026-000278,joint_inspection,2026-03-04,satisfactory,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Submitted to ward workflow queue. Ward context: Kasba Vishrambagwada.
9b4b0bc3-c997-4aef-86e6-2a73e1a1282f,c390b3a8-2e69-4ccd-ae6d-a7b7a9421102,PMC-SBD-2026-000280,joint_inspection,2026-02-01,satisfactory,fire_referral_cell,Signage dimensions and road setback to be verified. Approved after review and document check. Ward context: Bibwewadi.
75c54752-0acb-44bc-8fc1-9999a9a67ead,fa1087b2-884f-4a73-a4ec-a73bb3561c44,BMC-FIR-2026-000281,desk_review,2025-12-03,deficient,license_inspection,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: H/W Ward.
dd5a27de-e986-487f-aabe-7029c76eb9ed,c7401823-b551-499a-8f00-3ccf71092f67,BMC-SBD-2026-000282,joint_inspection,2026-02-25,satisfactory,fire_referral_cell,Signage dimensions and road setback to be verified. Submitted to ward workflow queue. Ward context: H/E Ward.
57577107-81ee-4a00-8f77-1a1162c5000b,5be52151-d0cb-452e-8255-606ea5b1b55f,BMC-FIR-2026-000283,site_visit,2025-11-21,deficient,ward_engineering,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: H/W Ward.
eef2f73c-55c6-4147-8940-b959d637a0e7,76f9b2fb-eb6e-4706-8b88-127b99dee8b8,BMC-FIR-2026-000284,site_visit,2025-12-05,satisfactory,health_section,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: K/E Ward.
2e22b32e-50bf-4c41-8bd9-0137e909457c,f3cacb1b-3d73-4ffd-b785-d37478e254cf,PMC-TRD-2026-000285,desk_review,2026-02-01,deficient,ward_engineering,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Wanowrie Ramtekdi.
a56b3ac2-882b-495d-a52d-167425eb5644,db72d3b2-aa89-4ea5-890a-2c4ca28c4636,PMC-TRD-2026-000286,desk_review,2025-12-07,conditional,ward_engineering,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: Nagar Road Vadgaon Sheri.
71fdc71f-2930-4592-a213-51cdbb72bd93,7aa0d42a-cb39-4a33-bcbe-a40e40d73b56,PMC-SBD-2026-000292,joint_inspection,2026-02-06,satisfactory,license_inspection,Signage dimensions and road setback to be verified. Returned or rejected after scrutiny due to deficiency. Ward context: Tilak Road.
4e0a4d21-520f-42aa-9552-bbbbe4c1f004,96090a09-1966-4b8f-ab9d-11867d428f91,BMC-TRD-2026-000294,desk_review,2025-12-17,pending,license_inspection,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: H/W Ward.
d44967a0-509b-4aea-9959-a1f3ececbc2d,ab3053fb-56de-4467-b8cf-d896cfe070dd,BMC-FIR-2026-000296,desk_review,2026-03-19,conditional,fire_referral_cell,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: K/E Ward.
3adfd49a-cb29-467f-9822-4497fefa4bfc,7493c45f-9c7e-4e7f-a22c-927d738056a3,PMC-BPA-2026-000299,joint_inspection,2026-01-17,deficient,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Submitted to ward workflow queue. Ward context: Hadapsar Mundhwa.
39395ec2-2710-491f-a811-4064661e94b4,6021a6dc-6c51-42d7-90ec-f4b62b649c0c,PMC-TRD-2026-000301,site_visit,2026-03-23,pending,ward_engineering,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Bibwewadi.
27e4c03e-bce5-41f4-976a-03344786e504,bf5316a4-6ab9-43da-abbf-5c53a82897b9,PMC-SBD-2026-000302,site_visit,2026-02-21,satisfactory,fire_referral_cell,Signage dimensions and road setback to be verified. Draft saved by desk operator. Ward context: Nagar Road Vadgaon Sheri.
72f9516c-8c4a-4ed7-80d4-45916ac991b1,912de89a-e78e-457b-a04c-9e81ff75811d,PMC-OCC-2026-000303,joint_inspection,2026-03-22,conditional,license_inspection,Occupancy workflow depends on completion and inspection evidence. Submitted to ward workflow queue. Ward context: Tilak Road.
5f002e38-ca2a-4a25-8d19-2a0daf265e61,7c64876e-ea68-4416-a872-ecc92e52ce4a,BMC-EST-2026-000305,site_visit,2026-04-08,satisfactory,health_section,Estate and title review required before disposal. Draft saved by desk operator. Ward context: H/W Ward.
b2ef1333-835d-40de-aaae-675121c31c08,39152e90-e692-4141-823f-ba977b8384c5,BMC-STO-2026-000306,joint_inspection,2026-03-13,pending,fire_referral_cell,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: R/N Ward.
be3eb2b1-a249-4d27-980b-e170b1b87e7e,f3998a9c-c27f-4edd-b76c-bcac0f121dd6,BMC-SBD-2026-000307,desk_review,2026-02-22,conditional,ward_engineering,Signage dimensions and road setback to be verified. Marked under review by licensing officer. Ward context: R/S Ward.
dc9dc24e-15d9-4951-bf65-500ce251edb2,9426b1b6-3175-4b30-9d59-3cb78725a937,BMC-STO-2026-000308,desk_review,2026-02-09,pending,ward_engineering,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: M/E Ward.
f70bd4e2-3e9c-4ab4-82de-8300aed57de7,5175461f-9a89-4427-a4ce-f953d50eb233,BMC-SBD-2026-000310,site_visit,2026-02-21,satisfactory,ward_engineering,Signage dimensions and road setback to be verified. Returned or rejected after scrutiny due to deficiency. Ward context: H/W Ward.
2a224f2c-c1c0-4ffb-a166-bae4f1b26f32,d9e080be-e797-40e2-82da-e5b322ea7ae9,PMC-BPA-2026-000311,desk_review,2026-03-13,satisfactory,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Bibwewadi.
54a09ef7-4d06-4f58-a39a-224ceda97dea,0f229ce3-7829-4baa-beb2-c6f17b034b3a,BMC-STO-2026-000312,site_visit,2026-03-05,satisfactory,health_section,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: P/N Ward.
ab03720e-8ba8-42a4-b2ac-d826f77f08ab,f210de06-e4c3-4646-9539-3ac0a880bdc7,BMC-HLT-2026-000314,site_visit,2025-11-25,satisfactory,license_inspection,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: R/S Ward.
61192f3b-d0d5-4e1c-87e6-3fe5960de36b,451509f6-3290-4300-b523-21646f25f707,BMC-SBD-2026-000315,site_visit,2026-01-07,pending,license_inspection,Signage dimensions and road setback to be verified. Submitted to ward workflow queue. Ward context: L Ward.
20901962-ec30-4dad-ad7b-f264eb860873,dd727b3a-c4d7-45f6-b8af-8dcb660a00dd,PMC-HLT-2026-000316,joint_inspection,2025-11-28,deficient,fire_referral_cell,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: Aundh Baner.
ee096c04-2648-46b1-9fa4-09e3bba0da06,fc050ee5-091f-4609-9718-e50af820eb0f,BMC-HLT-2026-000317,joint_inspection,2025-11-25,deficient,fire_referral_cell,Health clearance routed for departmental review. Submitted to ward workflow queue. Ward context: H/E Ward.
b570b22a-3eb8-42eb-8729-c6c00aa0667d,bf91e4cf-61b3-4607-a50b-83e25bed59a8,PMC-BPA-2026-000319,site_visit,2026-03-19,pending,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Dhole Patil.
9b6095de-b475-4c80-a28d-669498397c5c,8a6d987a-739b-466f-aece-8e815286fba4,PMC-TRD-2026-000322,desk_review,2026-02-16,conditional,fire_referral_cell,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Hadapsar Mundhwa.
9836630b-3b9f-440b-b5d7-86694b46228f,5088e5bc-b667-40c7-a81b-7b16ed6d5166,PMC-OCC-2026-000323,joint_inspection,2026-03-03,pending,license_inspection,Occupancy workflow depends on completion and inspection evidence. Submitted to ward workflow queue. Ward context: Nagar Road Vadgaon Sheri.
87a429f0-1e08-4f5d-b652-e4648a02575e,a1f0b79e-5179-4529-9195-7e5bf60c19d8,PMC-OCC-2026-000325,joint_inspection,2026-03-02,satisfactory,license_inspection,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: Sinhagad Road.
c19d53a7-f0d9-43a5-9345-cd9d7a145360,fe5b45ef-dc17-4912-b5d4-161d82e2fec4,PMC-TRD-2026-000326,desk_review,2026-02-13,satisfactory,license_inspection,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: Dhole Patil.
b1ca0b18-2283-47e3-8956-a5eb1ebb3964,2c1fcdf9-fc62-46dc-a262-cd4c4a67b064,BMC-FIR-2026-000328,site_visit,2026-01-07,deficient,health_section,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: K/E Ward.
ee7d7f5e-cfcf-4831-a8be-f54b7c5fb320,52d2fe84-a73d-445d-92b8-a61ddbcb0e94,PMC-OCC-2026-000329,joint_inspection,2026-01-06,satisfactory,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: Sinhagad Road.
ba127a4b-9dc6-4478-8756-7925026b9c5a,12f7c960-51f2-4cc4-bba3-40b61adfcc94,PMC-TRD-2026-000330,joint_inspection,2026-03-25,pending,health_section,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Yerwada Kalas Dhanori.
a41257cc-e57f-4c00-8350-2f43008fc49e,9471c8a1-3751-4317-8211-7a3c2ae9e7b9,BMC-OCC-2026-000331,site_visit,2026-03-11,satisfactory,fire_referral_cell,Occupancy workflow depends on completion and inspection evidence. Draft saved by desk operator. Ward context: K/E Ward.
e1ae31b3-5dc8-4bef-b594-2ae5870cef92,e930c7e7-05d3-4219-9541-61cb1af0fdf4,BMC-STO-2026-000332,desk_review,2026-02-13,pending,license_inspection,Storage and safety conditions to be confirmed on site. Approved after review and document check. Ward context: K/W Ward.
bc419878-b7fb-457e-9b53-1bcd50ae76aa,302b50c9-1be3-4af0-9320-bce5f958c4fa,PMC-OCC-2026-000333,joint_inspection,2026-03-23,satisfactory,license_inspection,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: Kondhwa Yewalewadi.
18cf4a4c-f5b0-48f1-8456-5270427147a9,c08b964b-f4cb-4f08-a8d4-6a2c44008515,PMC-TRD-2026-000335,site_visit,2026-03-11,satisfactory,license_inspection,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Nagar Road Vadgaon Sheri.
87446e83-c042-44df-878b-ddc36a1be22c,47f13973-4ac1-42e8-a262-d4b8a0474868,BMC-STO-2026-000337,site_visit,2026-02-28,conditional,license_inspection,Storage and safety conditions to be confirmed on site. Approved after review and document check. Ward context: R/S Ward.
b93e443a-361c-47c0-831f-39fa2eb289c0,562dd008-5360-41b0-b2d6-6c5bd0a1bfb4,PMC-STO-2026-000339,desk_review,2025-12-12,satisfactory,fire_referral_cell,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: Sinhagad Road.
